vendor_id,rate_code,passenger_count,trip_time_in_secs,trip_distance,payment_type,fare_amount
CMT,1,1,400,1.3,CRD,7
CMT,1,4,651,4.9,CRD,16
CMT,1,4,1220,5.6,CSH,20.5
CMT,1,4,186,0.8,CRD,4.5
CMT,1,2,810,1.9,CSH,10.5
CMT,1,1,203,0.6,CRD,4.5
CMT,1,2,195,0.7,CSH,4.5
CMT,1,1,670,2.6,CRD,11
CMT,1,1,1141,1.9,CRD,13
CMT,1,1,330,1.3,CRD,6.5
CMT,1,2,210,0.7,CSH,4.5
CMT,1,1,1642,7.9,CSH,28
CMT,1,1,537,1.5,CSH,8.5
CMT,1,2,418,1.3,CSH,7.5
CMT,1,1,348,1.3,CRD,6.5
CMT,1,1,289,0.3,CSH,5
CMT,1,1,1376,9.6,CSH,30
CMT,1,1,324,2.9,CSH,10
CMT,1,1,800,2.3,CSH,11
CMT,1,1,946,3.1,CRD,13.5
CMT,1,1,1290,6.4,CSH,21.5
CMT,1,1,229,0.6,CSH,4.5
CMT,1,1,635,1.5,CRD,9
CMT,1,1,846,2.5,CRD,11
CMT,1,1,526,2.8,CSH,10.5
CMT,1,1,1803,3.6,CSH,19.5
CMT,1,1,698,0.9,CSH,8.5
CMT,1,1,607,2.8,CRD,11
CMT,1,1,1008,4.3,CSH,15.5
CMT,1,1,949,3.7,CSH,14.5
CMT,1,1,1031,2.3,CSH,12.5
CMT,1,1,461,0.5,CRD,6
CMT,1,1,843,2.7,CRD,12
CMT,1,1,287,1.3,CRD,6
CMT,1,1,691,3,CRD,12
CMT,1,1,684,5.5,CSH,17
CMT,1,1,114,0.4,CSH,3.5
CMT,1,1,235,1,CRD,5.5
CMT,1,1,898,4.1,CSH,15.5
CMT,1,1,261,1.1,CSH,6
CMT,1,1,186,0.8,CSH,5
CMT,1,1,784,2.6,CSH,11.5
CMT,1,1,240,0.7,CSH,5
CMT,1,1,820,2.2,CSH,10.5
CMT,1,1,1038,1.9,CSH,12.5
CMT,1,1,903,2.5,CSH,12.5
CMT,1,1,184,0.6,CSH,4.5
CMT,1,2,1116,9.8,CRD,29
CMT,1,1,294,1.5,CRD,6.5
CMT,1,1,948,2.3,CRD,12.5
CMT,1,1,722,2.3,CSH,10.5
CMT,1,3,692,3.4,CSH,12.5
CMT,1,1,914,3.6,CRD,14.5
CMT,1,1,612,1.3,CRD,8.5
CMT,1,1,349,1.4,CSH,7
CMT,1,1,495,1.9,CRD,8
CMT,1,2,334,1,CRD,5.5
CMT,1,1,706,1.8,CSH,9.5
CMT,1,1,486,1.4,CSH,7.5
CMT,1,1,201,0.8,CRD,5
CMT,2,3,1889,18.8,CRD,52
CMT,1,1,1293,2.9,CRD,15
CMT,1,1,396,1.2,CRD,7
CMT,1,2,317,0.6,CRD,5.5
CMT,1,1,198,0.5,CSH,4.5
CMT,1,1,939,3.2,CRD,13.5
CMT,1,3,650,3.2,CRD,11.5
CMT,1,1,140,0.6,CSH,4.5
CMT,1,1,1344,3.9,CRD,18
CMT,1,1,391,2.5,CSH,9
CMT,1,1,308,2,CRD,8
CMT,1,1,325,1.6,CRD,7.5
CMT,1,1,287,0.6,CRD,5
CMT,1,1,821,2.2,CRD,11
CMT,1,1,59,0.3,CSH,3
CMT,1,1,471,1.1,CRD,7
CMT,1,1,374,1.2,CRD,7
CMT,1,2,652,1.8,CSH,9.5
CMT,1,1,434,1.8,CRD,8.5
CMT,1,1,665,2.6,CRD,11
CMT,1,1,185,0.7,CSH,5
CMT,1,1,1924,6.6,CRD,25
CMT,1,1,662,1.6,CRD,9.5
CMT,1,1,169,0.6,CSH,4.5
CMT,5,1,526,3.1,CRD,45
CMT,1,1,551,0.7,CRD,7
CMT,1,1,753,2.2,CRD,11
CMT,1,2,594,1.4,CSH,8.5
CMT,1,1,558,1.4,CRD,8
CMT,1,1,341,0.9,CSH,6
CMT,1,1,521,2.7,CSH,10.5
CMT,1,1,299,0.9,CRD,5.5
CMT,2,1,1269,4.9,CRD,52
CMT,1,1,557,1.5,CSH,8.5
CMT,1,2,477,1.4,CSH,7.5
CMT,1,3,89,0.2,CSH,3.5
CMT,1,1,378,1.6,CSH,7.5
CMT,1,1,302,0.8,CSH,5.5
CMT,1,1,554,1.3,CRD,8
CMT,1,3,476,1.4,CRD,7.5
CMT,1,1,589,1.4,CRD,8.5
CMT,1,1,374,2.1,CRD,8
CMT,1,1,912,4.4,CSH,16
CMT,1,1,319,0.9,CSH,6
CMT,1,1,338,1.3,CSH,6.5
CMT,1,1,243,1.2,CRD,6
CMT,1,2,507,1.4,CSH,7.5
CMT,1,2,774,3.7,CSH,14.5
CMT,1,1,949,3.2,CRD,13.5
CMT,1,1,241,0.9,CRD,5
CMT,1,1,197,0.3,CRD,4
CMT,1,1,741,2.7,CSH,12
CMT,1,1,266,1.4,CSH,6.5
CMT,1,1,765,2.7,CRD,12.5
CMT,1,1,325,1.2,CSH,6.5
CMT,1,1,363,1.8,CRD,7.5
CMT,1,1,437,1.3,CSH,7.5
CMT,1,2,545,3.2,CRD,11
CMT,1,3,444,2.1,CRD,8.5
CMT,1,4,96,0.5,CSH,3.5
CMT,1,1,952,3.5,CSH,13.5
CMT,1,1,175,1.1,CSH,5
CMT,1,1,299,1.1,CSH,6
CMT,1,1,1263,7.9,CSH,24.5
CMT,1,3,764,1.4,CRD,9.5
CMT,1,1,863,9.1,CRD,26
CMT,1,1,693,1.7,CSH,9.5
CMT,1,1,152,0.7,CRD,4.5
CMT,1,1,368,1.1,CRD,6.5
CMT,1,4,177,0.9,CSH,5
CMT,1,3,711,2.4,CSH,11
CMT,1,4,925,1.7,CRD,11.5
CMT,1,3,257,0.9,CSH,5
CMT,1,4,1020,3,CSH,13.5
CMT,1,3,546,2.5,CSH,10
CMT,1,3,481,1.8,CSH,8
CMT,1,3,525,1.5,CRD,8.5
CMT,1,4,1018,2.8,CRD,14
CMT,1,1,499,2.5,CSH,10
CMT,1,1,609,1,CRD,8
CMT,1,1,866,2.2,CRD,11
CMT,1,1,449,2,CRD,8
CMT,1,1,229,0.6,CRD,5
CMT,1,1,324,1.5,CRD,7
CMT,1,1,247,1.2,CRD,6
CMT,1,1,133,0.6,CSH,4
CMT,1,3,369,1.8,CSH,7.5
CMT,1,4,527,2,CRD,9
CMT,1,1,427,1.3,CRD,7
CMT,1,1,324,0.8,CSH,5.5
CMT,1,1,143,0.6,CSH,4
CMT,1,1,198,0.7,CRD,4.5
CMT,1,1,320,1,CRD,6
CMT,1,1,455,1.3,CRD,7
CMT,1,1,376,0.8,CSH,6
CMT,1,1,545,3.8,CSH,12.5
CMT,2,1,1290,16.2,CRD,52
CMT,1,1,1609,8.2,CSH,26
CMT,2,1,2559,8.4,CRD,52
CMT,1,1,742,0.9,CRD,9
CMT,1,1,304,0.7,CRD,5.5
CMT,1,1,146,0.7,CRD,4.5
CMT,1,4,363,1,CSH,6
CMT,1,1,654,1.1,CRD,8
CMT,1,2,666,2.2,CRD,10
CMT,1,1,786,4.2,CSH,14.5
CMT,1,1,470,1.6,CSH,8
CMT,1,1,417,0.8,CSH,6
CMT,1,1,319,1,CRD,6
CMT,1,2,471,1.9,CRD,8
CMT,1,1,415,2.1,CRD,8.5
CMT,1,1,433,2.2,CRD,9.5
CMT,1,1,409,0.9,CSH,6.5
CMT,1,1,707,0.9,CSH,8.5
CMT,1,1,1018,2.9,CSH,13.5
CMT,1,1,718,1.9,CSH,10.5
CMT,1,2,503,2.2,CSH,9.5
CMT,1,1,232,0.6,CRD,5
CMT,1,1,339,0.9,CSH,6
CMT,1,1,131,1.1,CRD,5
CMT,1,1,503,1.6,CRD,8.5
CMT,1,4,627,1.5,CSH,9
CMT,1,2,1252,4.1,CRD,17
CMT,1,1,611,4.3,CRD,14.5
CMT,1,1,1386,3.3,CRD,16.5
CMT,1,1,282,0.7,CSH,5
CMT,1,1,101,0.2,CRD,3.5
CMT,1,1,173,0.4,CSH,4
CMT,1,1,102,0.2,CSH,3.5
CMT,1,1,571,3,CRD,11
CMT,1,1,92,0.4,CSH,4
CMT,1,1,1024,8.8,CRD,26.5
CMT,1,1,587,3.1,CSH,11
CMT,1,1,595,1.2,CRD,8
CMT,1,1,535,1.7,CRD,8.5
CMT,1,2,165,1.1,CRD,5
CMT,1,3,139,0.4,CSH,4
CMT,1,2,576,1.6,CRD,8.5
CMT,1,1,221,1.1,CSH,5.5
CMT,1,1,994,1.3,CSH,11.5
CMT,1,1,908,6,CSH,18.5
CMT,1,1,470,2,CSH,8.5
CMT,1,1,290,0.8,CSH,5.5
CMT,1,1,358,1.7,CRD,7.5
CMT,1,1,324,0.5,CSH,5.5
CMT,1,1,82,0.2,CRD,3
CMT,1,2,377,1.2,CRD,7
CMT,1,1,393,1.5,CSH,7.5
CMT,1,1,261,0.9,CSH,5.5
CMT,1,1,250,0.8,CSH,5
CMT,1,1,583,2.6,CSH,10
CMT,1,1,900,2,CRD,12
CMT,1,1,1249,1.2,CSH,13.5
CMT,1,3,586,4.2,CRD,13.5
CMT,1,3,423,0.9,CSH,6.5
CMT,1,1,788,3,CSH,12.5
CMT,1,1,350,1.3,CSH,7
CMT,1,2,687,1.9,CSH,9.5
CMT,1,2,327,0.8,CRD,5.5
CMT,1,1,164,0.4,CSH,4
CMT,1,2,533,1.3,CSH,7.5
CMT,2,1,1486,17.6,CRD,52
CMT,1,1,369,2.1,CRD,8.5
CMT,1,1,231,1.1,CRD,6
CMT,1,1,83,0.2,CSH,3
CMT,1,1,480,2.4,CRD,9
CMT,1,3,502,2.1,CSH,9
CMT,1,3,782,3.2,CSH,12.5
CMT,1,3,593,1.1,CRD,8
CMT,1,4,650,1.7,CSH,9.5
CMT,1,1,404,1.7,CRD,8
CMT,1,1,135,0.4,CSH,4
CMT,1,2,728,2.8,CSH,11.5
CMT,1,1,306,1,CSH,6
CMT,1,1,485,3.2,CSH,11.5
CMT,1,1,868,2.3,CSH,11.5
CMT,1,1,1929,8.5,CRD,28.5
CMT,1,1,251,0.9,CRD,5.5
CMT,2,1,1202,16.7,CSH,52
CMT,1,3,666,1,CRD,8.5
CMT,1,1,701,1.8,CSH,10
CMT,1,3,1491,10.3,CRD,32.5
CMT,1,1,773,2.8,CRD,12.5
CMT,1,1,324,1.1,CSH,6
CMT,1,1,545,1.7,CRD,9
CMT,1,1,640,2.6,CSH,11
CMT,1,1,871,2.7,CSH,12.5
CMT,1,1,276,1,CRD,5.5
CMT,1,1,302,1,CRD,5.5
CMT,1,1,15,0.2,CSH,2.5
CMT,1,1,244,0.9,CRD,5.5
CMT,1,1,191,0.6,CRD,4.5
CMT,1,1,658,3,CSH,11.5
CMT,1,3,680,3.5,CRD,12.5
CMT,1,3,320,1.7,CRD,7
CMT,1,4,907,2.9,CRD,13
CMT,1,3,656,2.8,CSH,11
CMT,1,4,795,2.9,CSH,12.5
CMT,1,3,219,1,CRD,5.5
CMT,1,1,568,3.9,CSH,13
CMT,1,1,470,2.3,CSH,9.5
CMT,1,1,348,0.8,CSH,6
CMT,1,2,405,1,CRD,6.5
CMT,1,1,371,1,CSH,6.5
CMT,1,1,1126,3.2,CSH,15
CMT,1,1,140,0.9,CSH,5
CMT,1,1,240,1.2,CRD,6
CMT,1,1,164,0.6,CSH,4.5
CMT,1,2,723,2.4,CSH,10.5
CMT,1,1,307,1,CRD,5.5
CMT,1,1,165,0.5,CSH,4
CMT,1,1,599,2.5,CSH,10.5
CMT,1,1,333,1.4,CSH,7
CMT,1,1,1152,3.6,CRD,16
CMT,1,3,511,2,CSH,9
CMT,1,3,490,2.2,CRD,9
CMT,1,1,549,1.4,CRD,8
CMT,1,1,806,2.6,CRD,11
CMT,1,1,321,0.9,CRD,6
CMT,1,2,665,1.7,CSH,9
CMT,1,2,168,0.5,CSH,4
CMT,1,1,606,1.2,CRD,8
CMT,1,1,392,1.2,CRD,6.5
CMT,1,1,714,1.7,CRD,10
CMT,1,1,140,0.5,CSH,4
CMT,1,1,518,2.6,CRD,10
CMT,1,1,669,1.4,CSH,9
CMT,1,1,264,0.9,CSH,5.5
CMT,1,1,923,4.6,CSH,16
CMT,1,1,1161,1.4,CSH,12.5
CMT,1,2,175,0.5,CRD,4.5
CMT,1,1,530,1.8,CSH,9
CMT,1,1,500,1.2,CRD,7
CMT,1,1,425,3.2,CRD,10.5
CMT,1,1,343,1.5,CSH,7
CMT,1,1,567,0.3,CSH,7
CMT,1,1,420,0.9,CSH,6.5
CMT,1,1,464,2.5,CRD,9
CMT,1,1,797,5.7,CSH,18
CMT,1,1,512,2.4,CRD,9.5
CMT,1,1,727,2.4,CSH,11
CMT,1,1,1171,3.8,CSH,16.5
CMT,1,4,1775,3.7,CSH,20
CMT,1,1,848,3.1,CSH,12.5
CMT,1,1,96,0.2,CSH,3.5
CMT,1,1,187,1.2,CSH,5.5
CMT,1,2,261,0.8,CSH,5.5
CMT,1,1,605,1.3,CSH,8.5
CMT,1,1,686,1.8,CRD,10
CMT,1,1,494,3.4,CSH,11
CMT,1,1,670,6.6,CRD,19.5
CMT,1,1,640,1.9,CRD,9.5
CMT,1,2,1587,5,CRD,21.5
CMT,1,1,266,0.5,CSH,5
CMT,1,1,685,6.3,CRD,19
CMT,1,2,486,2,CRD,8.5
CMT,1,1,341,1.2,CRD,6
CMT,1,1,616,2.4,CRD,10
CMT,1,1,1365,6.9,CSH,2.5
CMT,1,1,232,0.7,CRD,4.5
CMT,1,1,806,5,CSH,15.5
CMT,1,2,606,1.6,CRD,8.5
CMT,1,4,615,1.8,CSH,9.5
CMT,1,1,614,2.1,CRD,9.5
CMT,1,2,1086,9.9,CRD,28.5
CMT,1,2,959,3.7,CRD,14.5
CMT,1,1,1324,8,CRD,25
CMT,1,1,470,2.2,CSH,9
CMT,1,1,230,0.7,CSH,5
CMT,1,1,273,1.6,CRD,7
CMT,1,1,530,1.3,CRD,8
CMT,1,1,116,0.3,CSH,3.5
CMT,1,1,342,0.8,CRD,6
CMT,1,1,343,1.1,CRD,6
CMT,1,4,360,1.2,CSH,6.5
CMT,1,1,295,0.8,CRD,5.5
CMT,1,1,673,1.9,CRD,9.5
CMT,1,4,1583,6.1,CSH,21.5
CMT,1,3,154,0.6,CRD,4
CMT,1,1,573,1.9,CSH,9
CMT,1,2,620,2.5,CSH,10.5
CMT,1,1,374,1,CRD,6
CMT,1,1,888,1.2,CRD,10.5
CMT,1,1,865,1.9,CRD,11
CMT,1,1,298,1.4,CSH,7
CMT,1,1,1236,14.9,CRD,40.5
CMT,1,1,563,5.1,CSH,16
CMT,1,1,226,1.2,CSH,6
CMT,1,1,831,3.3,CRD,13
CMT,1,1,882,5.3,CRD,17.5
CMT,1,1,250,1.9,CRD,7.5
CMT,1,2,125,0.5,CSH,4
CMT,1,1,799,2.2,CRD,11
CMT,1,1,387,0.8,CSH,6
CMT,1,1,479,1.2,CSH,7.5
CMT,1,1,604,1.8,CSH,9.5
CMT,1,1,428,0.9,CRD,6.5
CMT,1,1,1212,3.7,CRD,16
CMT,1,1,161,0.9,CSH,4.5
CMT,1,1,415,1.2,CSH,6.5
CMT,1,2,739,1.7,CRD,9.5
CMT,1,1,680,3.1,CSH,12
CMT,1,1,254,1,CRD,6
CMT,1,1,293,0.7,CSH,5
CMT,1,1,682,1.6,CRD,9.5
CMT,1,1,1282,4.1,CSH,18
CMT,1,2,345,0.9,CSH,6
CMT,1,2,903,4.4,CSH,15
CMT,1,2,489,1.3,CSH,7.5
CMT,1,1,535,2.4,CSH,10
CMT,1,1,540,1.9,CRD,9
CMT,1,2,974,3.1,CSH,14
CMT,1,1,981,5.9,CRD,19
CMT,1,1,804,4,CSH,14.5
CMT,1,1,1414,11.8,CRD,34
CMT,1,2,508,1.9,CRD,8.5
CMT,1,1,234,0.9,CSH,5
CMT,1,1,276,1.6,CSH,6.5
CMT,1,3,703,2.3,CSH,10.5
CMT,1,2,825,3.7,CSH,13.5
CMT,1,1,659,1.9,CRD,9
CMT,1,1,605,2.1,CSH,9.5
CMT,1,1,558,2.4,CSH,10.5
CMT,1,1,188,0.6,CSH,4.5
CMT,1,1,113,0.6,CRD,4
CMT,1,1,254,0.8,CRD,5.5
CMT,1,1,1427,2.8,CRD,16.5
CMT,1,1,131,0.4,CRD,4
CMT,1,1,275,0.9,CRD,5.5
CMT,1,1,1073,5.3,CRD,19
CMT,1,1,467,1.9,CSH,8
CMT,1,3,895,2,CRD,12
CMT,1,1,986,2.8,CRD,13.5
CMT,1,1,287,0.9,CRD,5.5
CMT,1,1,677,2.1,CRD,10
CMT,1,1,590,2.1,CSH,10
CMT,1,1,113,0.5,CSH,3.5
CMT,1,2,471,1.6,CSH,8
CMT,1,1,1771,10.2,CRD,34
CMT,1,1,580,1.9,CRD,9.5
CMT,1,1,743,1.5,CSH,10
CMT,1,1,316,0.6,CSH,5.5
CMT,1,1,1485,4.4,CSH,19.5
CMT,1,1,396,1.1,CSH,6.5
CMT,1,1,822,7.6,CRD,22.5
CMT,1,1,321,2.7,CSH,9
CMT,1,1,722,2.2,CRD,10.5
CMT,1,1,569,2.1,CRD,9.5
CMT,1,1,415,0.8,CSH,6.5
CMT,1,1,1028,3.2,CSH,14.5
CMT,1,1,532,1.4,CRD,7.5
CMT,1,1,573,1.5,CRD,8
CMT,1,3,1119,2.5,CSH,14
CMT,1,1,423,2.3,CSH,9
CMT,1,1,557,1.4,CRD,8
CMT,1,1,687,2.1,CRD,10
CMT,1,1,470,2.1,CSH,9
CMT,1,1,2,0,CSH,2.5
CMT,1,1,817,4.4,CRD,16
CMT,1,1,176,0.7,CSH,4.5
CMT,1,1,1043,3.2,CRD,14.5
CMT,1,1,508,2.5,CSH,9.5
CMT,1,1,1084,3.9,CSH,16.5
CMT,1,3,676,1.9,CRD,9.5
CMT,1,3,638,0.3,CSH,7.5
CMT,1,3,454,0.9,CRD,6.5
CMT,1,1,415,1.3,CSH,7
CMT,1,1,283,0.8,CSH,5
CMT,1,1,1043,9.3,CRD,26.5
CMT,1,1,1659,8.9,CRD,28
CMT,1,1,923,2.2,CSH,12
CMT,1,1,827,1.8,CRD,10.5
CMT,1,1,1184,2.7,CRD,14
CMT,1,1,578,2.8,CSH,10.5
CMT,1,1,692,3,CRD,11.5
CMT,1,1,426,1.3,CSH,6
CMT,1,1,365,1.3,CSH,7
CMT,1,3,964,2.6,CSH,13
CMT,1,3,587,1.1,CRD,8
CMT,1,4,1192,3.3,CSH,15.5
CMT,1,1,471,2.6,CRD,10
CMT,1,1,508,1.8,CRD,8.5
CMT,1,1,460,0.9,CSH,6.5
CMT,1,1,269,0.8,CSH,5
CMT,1,1,596,1.4,CRD,8.5
CMT,1,1,660,2.2,CSH,10
CMT,1,1,317,0.7,CSH,5.5
CMT,1,1,386,1.5,CSH,7
CMT,1,1,385,2,CRD,8
CMT,1,1,587,1.2,CSH,8.5
CMT,1,1,1244,4.4,CRD,17
CMT,1,1,826,3.1,CRD,12.5
CMT,1,2,126,0.4,CRD,3.5
CMT,1,1,428,1.3,CSH,7.5
CMT,1,3,844,5.4,CSH,18
CMT,1,1,181,0.8,CSH,4.5
CMT,1,1,328,1,CRD,6
CMT,1,4,497,2.3,CSH,9
CMT,1,1,269,0.3,CSH,4.5
CMT,1,1,513,1.2,CSH,7.5
CMT,1,1,815,5,CSH,17
CMT,1,1,225,0.9,CRD,5
CMT,1,1,864,2.5,CSH,12
CMT,1,1,154,0.6,CRD,4
CMT,1,1,766,4.3,CRD,14.5
CMT,1,1,580,1.8,CRD,9
CMT,1,1,826,4.9,CRD,16
CMT,1,1,276,1.6,CSH,7
CMT,1,1,520,1.9,CRD,9
CMT,1,1,279,0.6,CRD,5
CMT,1,3,570,1.9,CSH,9
CMT,1,3,1172,5.3,CSH,19.5
CMT,1,3,591,1.6,CRD,9
CMT,1,3,863,3.4,CRD,13
CMT,1,1,1876,1.6,CSH,10
CMT,1,1,377,0.5,CSH,5.5
CMT,1,1,197,0.8,CSH,5
CMT,1,1,473,1,CSH,7
CMT,1,1,658,2.2,CRD,10
CMT,1,1,1365,10.5,CSH,31.5
CMT,1,1,430,0.9,CSH,6.5
CMT,1,1,726,1.6,CRD,9.5
CMT,1,1,198,0.7,CSH,4.5
CMT,1,1,577,2.7,CRD,10.5
CMT,1,1,196,0.7,CRD,4.5
CMT,1,1,167,0.7,CSH,4.5
CMT,1,2,974,1.7,CSH,11.5
CMT,1,1,215,1.2,CRD,5.5
CMT,1,1,543,3.3,CSH,11.5
CMT,1,2,384,1.7,CSH,7.5
CMT,1,1,807,3.6,CSH,13.5
CMT,1,3,473,2.7,CRD,10
CMT,1,1,1010,4.9,CRD,16.5
CMT,1,2,764,3.4,CSH,13
CMT,1,1,869,4,CSH,14.5
CMT,1,2,450,1.8,CRD,8
CMT,1,2,955,4.4,CRD,16
CMT,1,2,454,2.1,CRD,8.5
CMT,1,2,61,0.3,CRD,3
CMT,1,1,686,3.1,CRD,12
CMT,1,1,365,1.3,CRD,6.5
CMT,1,2,486,2,CSH,8.5
CMT,1,1,720,8.7,CSH,24
CMT,1,1,959,3.6,CRD,14
CMT,1,2,754,2.8,CRD,11.5
CMT,1,1,596,2.4,CSH,10
CMT,1,2,233,1,CSH,5
CMT,2,1,2031,21,CRD,52
CMT,1,2,210,0.9,CRD,5
CMT,2,1,2259,18.2,CSH,52
CMT,1,1,1750,5.6,CRD,23
CMT,1,2,385,1.5,CRD,7
CMT,1,1,816,3.1,CRD,12
CMT,1,2,118,0.3,CSH,3.5
CMT,1,1,648,3,CSH,12
CMT,1,3,705,3.5,CSH,12.5
CMT,1,1,547,2.6,CRD,10
CMT,1,3,502,3.2,CSH,10.5
CMT,1,1,908,9.2,CSH,26
CMT,1,1,441,1.5,CSH,7.5
CMT,1,2,829,4,CRD,14.5
CMT,1,1,215,0.5,CSH,4.5
CMT,1,1,243,1.2,CSH,5.5
CMT,1,2,794,4.1,CRD,14.5
CMT,1,1,1622,10,CSH,31.5
CMT,1,1,136,0.5,CRD,4
CMT,1,2,651,2.1,CRD,10
CMT,1,1,923,4.8,CRD,17
CMT,1,1,167,0.4,CSH,4
CMT,1,1,842,4.1,CRD,14.5
CMT,1,1,613,1.5,CRD,8.5
CMT,1,1,802,3.4,CRD,13
CMT,1,1,2023,7.2,CRD,27.5
CMT,1,2,2008,8.3,CSH,29.5
CMT,1,2,315,1.3,CSH,6.5
CMT,1,2,606,4.1,CSH,13
CMT,1,1,273,0.8,CSH,5.5
CMT,1,1,473,1.8,CSH,8.5
CMT,1,4,1344,4.7,CRD,18
CMT,1,1,183,0.9,CSH,5
CMT,1,1,617,1.2,CSH,8.5
CMT,1,1,812,2.5,CSH,11.5
CMT,1,1,783,1,CRD,10
CMT,1,1,373,0.7,CRD,6
CMT,1,1,702,2.2,CSH,10
CMT,1,3,132,0.6,CSH,4
CMT,1,1,668,1,CSH,8.5
CMT,1,1,998,3.4,CRD,14
CMT,1,1,364,2.1,CRD,8
CMT,1,1,430,2.1,CRD,9
CMT,1,1,526,2.1,CRD,9
CMT,1,1,465,1,CSH,7
CMT,1,3,922,3,CRD,12.5
CMT,1,3,934,3.7,CSH,13.5
CMT,1,1,352,1.9,CRD,7.5
CMT,1,1,782,1.6,CRD,10
CMT,1,2,348,0.6,CRD,5.5
CMT,1,1,402,1.9,CSH,8
CMT,1,1,39,0.2,CSH,3
CMT,1,2,248,1.7,CSH,6.5
CMT,1,1,791,5.4,CRD,16.5
CMT,2,1,2203,19.4,CRD,52
CMT,1,1,218,1.2,CSH,5.5
CMT,1,1,269,1.2,CRD,6
CMT,1,2,495,1.8,CSH,8
CMT,1,2,282,1.3,CRD,6
CMT,3,1,1966,30.6,CRD,96.5
CMT,1,2,685,1.5,CSH,9.5
CMT,4,1,836,6.8,CSH,21
CMT,1,1,651,1.9,CSH,9.5
CMT,1,1,739,3.1,CSH,12
CMT,1,1,428,1.4,CRD,7
CMT,1,3,263,1.3,CSH,6
CMT,1,3,521,1.5,CRD,8
CMT,1,3,631,2.7,CSH,10.5
CMT,1,3,1468,5.3,CRD,21.5
CMT,1,4,781,2.1,CSH,10
CMT,1,1,1155,5.9,CRD,20
CMT,1,1,715,1.8,CSH,10
CMT,1,1,314,0.8,CRD,5.5
CMT,1,1,701,1,CRD,8.5
CMT,1,1,826,2.7,CSH,12
CMT,1,1,907,9.6,CRD,27
CMT,1,2,1069,2.6,CRD,13.5
CMT,1,1,878,5.3,CRD,17.5
CMT,1,1,717,2.6,CSH,11.5
CMT,1,1,271,0.8,CRD,5.5
CMT,1,3,123,0.5,CSH,4
CMT,1,1,290,0.9,CSH,5.5
CMT,1,3,619,2.8,CSH,10.5
CMT,1,1,1613,7.7,CRD,25.5
CMT,1,2,849,4,CSH,14
CMT,1,2,444,1.6,CRD,7.5
CMT,1,1,738,3.9,CRD,13.5
CMT,1,3,644,1.7,CRD,9.5
CMT,1,2,1050,6.3,CSH,19.5
CMT,1,1,1305,6.2,CRD,21
CMT,1,2,1132,6.6,CSH,20.5
CMT,1,2,1226,6,CRD,20.5
CMT,1,1,2050,11.7,CRD,36.5
CMT,1,1,588,2.1,CRD,9.5
CMT,1,1,369,1.1,CSH,6.5
CMT,1,1,108,0.6,CRD,4
CMT,1,2,592,2.2,CSH,9.5
CMT,1,2,431,1.5,CRD,7.5
CMT,1,1,584,2.8,CRD,10.5
CMT,1,1,1712,7.9,CSH,27
CMT,1,1,1190,3.4,CRD,15.5
CMT,1,1,851,3.7,CSH,13
CMT,1,3,722,3.8,CRD,13
CMT,1,1,875,9.2,CSH,26
CMT,1,1,1291,10,CSH,30
CMT,1,1,770,3.2,CSH,12.5
CMT,1,1,675,1.8,CSH,9.5
CMT,1,2,329,1.9,CRD,7.5
CMT,1,1,1191,6.7,CSH,20.5
CMT,1,2,359,0.8,CSH,6
CMT,1,1,472,2.7,CSH,9.5
CMT,1,2,236,1,CSH,5.5
CMT,1,2,792,2.5,CRD,11.5
CMT,1,1,1329,9.6,CRD,29
CMT,1,2,510,2.1,CRD,9
CMT,1,2,1035,4.1,CRD,15
CMT,1,1,273,0.8,CSH,5.5
CMT,1,1,1362,6.4,CRD,21
CMT,1,4,669,1.4,CRD,9
CMT,1,3,452,1.4,CRD,7.5
CMT,2,2,1983,18.2,CSH,52
CMT,1,1,634,2.7,CRD,11
CMT,1,2,546,1.7,CSH,8.5
CMT,1,1,1078,6.4,CSH,20
CMT,1,1,737,6,CRD,19
CMT,1,2,399,1.5,CRD,7.5
CMT,1,1,254,0.7,CSH,5
CMT,1,1,208,0.9,CSH,5
CMT,1,1,255,0.6,CRD,4.5
CMT,1,3,209,0.6,CSH,4.5
CMT,1,1,474,1.5,CSH,7.5
CMT,1,1,528,2.3,CRD,9
CMT,1,2,951,3.3,CSH,13.5
CMT,1,3,1741,3.7,CSH,21.5
CMT,1,1,310,1.4,CSH,6.5
CMT,1,4,465,2.2,CSH,9
CMT,1,1,852,4.2,CRD,14.5
CMT,1,3,1079,5.1,CSH,17.5
CMT,1,2,439,1.2,CSH,7
CMT,1,2,1521,10.2,CRD,31
CMT,1,2,290,1,CSH,5.5
CMT,4,1,1866,25.4,CSH,101
CMT,1,1,716,4.2,CSH,14.5
CMT,1,1,582,2.7,CRD,10
CMT,1,1,1253,12.3,CRD,34.5
CMT,1,3,571,2.8,CSH,10.5
CMT,1,4,945,1.4,CSH,11
CMT,1,3,453,1.9,CRD,8
CMT,1,1,1174,10.7,CRD,31
CMT,1,1,1316,7,CSH,22.5
CMT,2,1,2029,17.7,CRD,52
CMT,1,1,438,1.8,CRD,8
CMT,1,2,600,2.1,CRD,9.5
CMT,1,2,1228,8.6,CSH,26.5
CMT,1,2,279,0.8,CSH,5.5
CMT,1,1,644,2.2,CSH,10
CMT,1,1,739,3.6,CSH,13.5
CMT,1,2,548,1.3,CRD,8
